1.738903163	0.568522589	1.510462551	1.56070806	0.950407831	0.617356863	1
2.821187293	0.332675648	2.402532711	2.522762699	0.282085426	1.690025955	1
5.777745069	0.152592442	4.389719629	5.295048787	0.572516388	0.862258188	1
3.14686548	0.302413668	1.864724019	1.987990064	0.344617288	1.681218606	1
2.556597629	0.356845285	2.592144268	2.769328722	0.538544245	1.072716061	1
5.934986393	0.157891242	1.780706857	1.833220304	0.293555983	2.628794472	1
2.984187319	0.306903761	3.137550381	3.292945774	0.727027598	1.025728792	1
2.259353056	0.420713224	3.91140725	4.543461362	0.366851101	1.453374439	1
4.453596551	0.223461493	1.133536402	1.140711323	0.241741366	2.568382847	1
3.912098864	0.237348263	3.26604326	3.629526238	0.249196475	2.482413425	1
7.891837555	0.112362898	3.064010082	3.303176749	0.274239534	1.616207107	1
3.213852956	0.289252508	1.824956811	1.899829265	0.519447924	0.948102055	1
2.124824077	0.436194621	1.685088999	1.708693221	0.83927618	1.100487202	1
3.488004265	0.265567011	2.882999379	2.997205435	0.271271685	1.805481447	1
4.187540004	0.242933798	1.005909451	1.008950344	0.351528872	1.148477154	1
6.774939593	0.13326705	2.200544077	2.273871571	0.469753749	1.190217151	1
4.34514058	0.209133426	2.742371908	2.903553126	0.293476263	1.50618136	1
8.470867501	0.106816512	1.98247828	2.084251436	1.412031051	0.784683308	1
3.512976553	0.292858635	0.951454709	0.948995147	0.511337936	0.863109604	1
3.14686548	0.290036379	2.40486144	2.476902382	0.467375293	1.542305275	1
1.640093591	0.568120183	2.101762279	2.178431533	1.871810897	0.904510886	1
4.032668995	0.237955498	2.84509128	3.143547917	0.552340605	1.565433514	1
4.34514058	0.222913702	2.60311498	2.980838737	0.341896186	1.303437842	1
3.557549393	0.305925489	1.41359224	1.477614507	0.903319956	0.672146276	1
5.777745069	0.165075335	1.553159706	1.627396557	0.3377196	1.523202008	1
6.276622961	0.159926198	0.85494549	0.861698547	3.098355903	0.18104745	1
2.164663064	0.461273546	2.507674186	2.580051378	0.333121589	3.138461187	1
2.874908452	0.32831877	1.946387123	1.962720224	0.98732992	1.184945995	1
4.567605306	0.207470763	2.570415541	2.788830383	0.452397719	1.573516023	1
6.276622961	0.14801791	2.843801752	3.136534412	0.718835754	0.936277127	1
4.567605306	0.213987043	2.145032221	2.246390549	1.521424419	0.727108771	1
4.861778548	0.196305994	1.099534613	1.112691137	0.51014586	1.086849006	1
9.682782437	0.092209584	3.120035224	3.462438362	0.554609289	1.373292134	1
2.259353056	0.447147274	2.789636066	3.408884	0.810883247	0.541633906	1
2.299051189	0.397740089	2.386488674	2.518131221	0.654568449	1.007309382	1
1.817819765	0.505778129	2.777447691	2.964247555	0.741194945	1.075997925	1
2.597194654	0.395735513	1.264516252	1.293766416	1.04664348	0.657154037	1
17.11159547	0.049086321	2.78247451	3.092868871	0.354495925	1.108110633	1
1.435036923	0.65737597	2.867086239	3.053364217	0.69399752	1.382263193	1
11.98961515	0.072899887	3.919864288	4.605967974	0.303060888	1.889040905	1
3.828164619	0.245375343	2.016321313	2.154026097	0.367179676	1.516167842	1
2.145730841	0.447047383	1.726997717	1.77666429	0.432819659	1.685072616	1
9.495403967	0.096699451	2.93191502	3.303018252	0.293743473	2.365203159	1
5.280333602	0.173330058	2.043040295	2.201318164	0.552164161	1.100155642	1
8.188151856	0.114292899	4.383843089	5.372996753	0.315456886	2.149297255	1
7.891837555	0.115879229	2.280130881	2.448038761	0.332910002	1.627450342	1
3.049091192	0.317525159	1.973865858	2.151624106	0.714463699	0.644637658	1
3.557549393	0.267815407	2.918741539	3.441390088	0.520865121	0.872351387	1
2.0303093	0.470597391	2.251103832	2.500511486	0.520345338	0.785201229	1
3.283754392	0.302684821	2.187636479	2.365506667	0.483705255	1.394977475	1
1.924781799	0.575856623	1.080546918	1.082383641	0.470625343	2.966152813	1
7.471259992	0.127545935	1.929594286	1.985411484	0.252590757	2.925423592	1
5.323298074	0.183059475	1.603377312	1.679556051	0.482526976	1.320731987	1
5.280333602	0.180240546	2.102594461	2.36129276	0.464507323	1.012838954	1
2.930715246	0.332228206	2.663070091	2.881369116	0.434933581	1.289203771	1
2.671430516	0.371147798	2.527537316	2.694924985	1.068051504	0.889647216	1
3.999796209	0.241442514	2.268201491	2.450769762	0.465797964	1.19888449	1
6.57080683	0.142988353	1.74740279	1.784828425	0.258036027	2.436829817	1
8.893067512	0.100018737	2.157828493	2.300297822	0.680263792	1.060719088	1
4.68760449	0.205791741	1.817155876	1.89373522	0.613415525	1.367063305	1
3.283754392	0.282224755	2.353054538	2.475311012	0.426238326	1.329215177	1
4.032668995	0.238994621	1.899330021	1.948890545	0.669198535	1.003985957	1
8.188151856	0.10720916	4.332844171	4.947677706	0.187726739	2.673497248	1
2.769436997	0.329492835	4.016028927	4.443968415	0.232174585	2.238873919	1
2.930715246	0.307423843	4.405934004	5.012241263	0.205704626	2.081897185	1
1.995222121	0.506810397	1.03108747	1.035213355	0.632430504	1.179077313	1
3.261924547	0.290606336	1.915397268	1.977948539	0.272547905	1.463806324	1
3.733498193	0.27969829	0.609708645	0.604933145	0.768933543	1.099664731	1
2.41206833	0.405756446	2.197778532	2.355718909	0.491735476	0.867316622	1
3.322668021	0.284360265	1.996368929	2.087046032	0.459401761	1.267155929	1
6.276622961	0.152732801	1.229051671	1.253667253	0.495145842	1.883690199	1
2.472848683	0.389853138	3.419237596	3.789843443	0.348464144	1.301499809	1
8.619675011	0.109277003	2.695078826	3.026514396	0.199354956	2.510064561	1
3.14686548	0.310333456	1.482368985	1.511842847	0.908516315	0.597457295	1
4.972637446	0.185831329	1.972224308	2.046539888	0.188463068	2.232606236	1
1.374728584	0.686075426	3.768141405	4.155748797	0.74328301	0.924672455	1
9.495403967	0.090145483	4.365811562	5.2978891	0.535211944	0.873494429	1
3.049091192	0.299656535	2.287117908	2.390202842	0.402912823	1.269037143	1
6.276622961	0.14187887	2.708716868	2.916570433	0.35925697	1.309719253	1
5.54905287	0.172616398	1.510942175	1.562590405	0.7643482	0.737764039	1
6.57080683	0.152693125	0.670825234	0.66756107	0.478271671	1.272030928	1
7.223776224	0.130663653	1.758792529	1.813134612	0.568867634	0.795994277	1
3.356764153	0.289769081	1.599708283	1.650041849	0.339915261	1.62224093	1
7.891837555	0.115879229	2.280130881	2.448038761	0.332910002	1.627450342	1
8.188151856	0.10720916	4.332844171	4.947677706	0.187726739	2.673497248	1
2.41206833	0.405756446	2.197778532	2.355718909	0.491735476	0.867316622	1
3.261924547	0.290606336	1.915397268	1.977948539	0.272547905	1.463806324	1
4.972637446	0.187483764	2.058592502	2.174039631	0.405100334	1.310174582	1
2.337382398	0.404926224	2.410062721	2.676603073	0.395833787	1.105103767	1
3.356764153	0.276062863	3.134687366	3.489240978	0.286733354	1.45173189	1
16.3968254	0.053748757	2.799117705	3.21657089	0.175575748	2.570104519	1
0.365377813	2.718043862	1.225200152	1.230751382	2.585774008	0.58402837	2
0.282985135	3.388082932	1.633767913	1.637879674	1.547309154	1.282305429	2
0.282985135	3.239512399	2.227471042	2.28351291	3.611952371	0.662191016	2
0.315663348	3.066640889	1.308125899	1.310045034	1.843468445	1.442069638	2
0.259215236	3.586026719	1.680681411	1.686741431	2.673191833	0.899307431	2
0.043724673	22.29410979	1.143485874	1.129993114	8.355425285	2.243330051	2
0.490466552	1.882719381	2.157475613	2.168017491	3.035099168	0.918241186	2
0.33512046	2.879048631	2.313604079	2.373637235	1.575691241	1.201560014	2
0.048947945	20.84536168	0.828137577	0.817563469	6.629730565	2.131273804	2
0.065548531	14.42338631	1.635136282	1.623740581	4.674328855	2.089766343	2
0.382540394	2.415503165	1.897365143	1.904844922	1.899033408	1.227201277	2
0.322033898	2.950412051	1.261009364	1.263229734	2.51148819	0.707774667	2
0.303649612	3.072542786	1.35203422	1.346360375	3.050648235	1.053860388	2
0.278527538	3.428918555	1.981131485	1.9844864	1.49436369	1.406340324	2
0.414798064	2.537394321	0.824279863	0.817437117	1.697372904	0.761940329	2
0.328666879	2.876410339	1.529888109	1.531437935	2.676602458	0.953712955	2
0.287714206	3.237184591	1.834935931	1.834744549	1.962476087	1.121530575	2
0.278527538	3.602881497	1.034068201	1.022208051	12.77145183	0.616437691	2
0.139916023	7.354445548	0.743959623	0.734650974	4.825360565	0.654254051	2
0.349067174	2.664991378	1.796200217	1.805825064	2.560855301	1.343657643	2
0.282985135	3.324224947	1.573344566	1.571902402	5.65853164	0.892246947	2
0.161370419	5.959299015	1.515020767	1.503674189	5.032744206	1.456596617	2
0.43406241	2.301342614	1.67555105	1.712166954	1.559588164	0.981152833	2
0.076169002	14.6251502	0.841141577	0.831184764	7.318125797	0.507375315	2
0.043020251	22.7561938	0.944639921	0.933326167	8.057457727	1.182780257	2
0.414798064	2.635340698	0.562428666	0.554930317	20.0224939	0.10274993	2
0.291604142	3.479369452	1.7493044	1.741596257	1.756700758	2.907590928	2
0.318170765	3.035480643	1.433476728	1.420715628	5.560416403	1.08358845	2
0.516404873	1.890521039	1.663716808	1.672174106	2.041232367	1.39356012	2
0.046739076	20.54526719	1.378347659	1.363230765	11.50600552	0.785338529	2
0.33324278	3.015548443	1.336661601	1.325734064	8.461300597	0.66398172	2
0.29112835	3.429761556	0.887349878	0.880971932	2.658460123	0.93451894	2
0.291604142	3.247453435	1.790732065	1.798032392	4.204237414	1.098856917	2
0.302666276	3.379066614	1.621561871	1.669450527	3.201115603	0.397942948	2
0.307551279	3.013346646	1.634134538	1.639639438	2.843038055	0.856482193	2
0.243399432	3.818523923	1.847143612	1.858155985	3.183918393	0.963136475	2
0.347768308	3.001293907	0.93575227	0.930078672	3.901474078	0.547482391	2
0.263495644	3.622849785	1.860577946	1.893732304	1.371438231	0.952019788	2
0.248452473	3.832459402	2.030089623	2.046880337	2.277276208	1.343145203	2
0.35423322	2.65693489	2.0645601	2.080156715	2.36988055	1.518547751	2
0.382540394	2.514327064	1.318854287	1.319838572	1.921508629	1.191140957	2
0.288094294	3.384953794	1.270792679	1.267732812	2.091280669	1.490162668	2
0.215097483	4.532525258	1.77984203	1.782042196	2.637315006	2.039220354	2
0.039468948	23.98439964	1.117510348	1.104879517	9.920886873	0.837075481	2
0.398461132	2.43593468	2.431651217	2.514313556	2.080230518	1.868419147	2
0.088319601	10.55390698	1.279008593	1.268285326	4.946478517	1.243591269	2
0.307551279	3.226385697	1.255222796	1.26159664	3.152730112	0.474084967	2
0.318222352	3.072736048	1.687398721	1.718539116	2.538945563	0.666466236	2
0.334264353	2.900091459	1.44902863	1.477659045	1.908395101	0.536870522	2
0.328666879	3.099717523	1.385319087	1.386444198	2.510877114	1.218191743	2
0.077187477	14.44976362	0.781288133	0.771157747	5.20630097	2.849884406	2
0.448955784	2.237199042	1.35454532	1.349492522	1.706159438	2.6334958	2
0.059201815	16.71282721	0.92006889	0.909123108	7.199621626	1.019110543	2
0.233274303	4.250595437	1.234216084	1.237726286	3.063366845	0.727503919	2
0.26983516	3.687446962	1.750542745	1.768331155	2.195286651	1.097321224	2
0.245193449	4.138389458	1.620019301	1.621903158	4.337374152	0.794525408	2
0.357980557	2.774345584	1.644656809	1.671660394	2.008029852	1.030693938	2
0.048947945	19.9742935	1.130742904	1.118533844	6.962474192	2.049014642	2
0.040106094	23.73023215	1.196584012	1.183076856	11.51441491	0.853583834	2
0.051803092	18.91573304	1.094862218	1.082531176	8.378705778	1.168300357	2
0.302993346	3.12003894	1.499756672	1.499062154	2.314304926	1.123985697	2
0.408665959	2.400162103	1.380208816	1.373902321	3.323367606	0.907860984	2
0.331386023	2.797469122	2.120319329	2.133877562	1.536347416	2.094032489	2
0.341832558	2.727550869	2.451149058	2.494727659	1.07937378	1.793009068	2
0.226778513	4.053266982	2.370566766	2.407899819	1.434901573	1.414478891	2
0.051803092	19.60812049	0.753061863	0.743387143	7.387076172	1.090764934	2
0.29112835	3.343383922	1.444171116	1.451584253	1.349823059	0.939227834	2
0.458606912	2.336240356	0.543217783	0.536843323	3.67634478	0.98598638	2
0.299342657	3.353001889	1.410670076	1.416220134	2.156527985	0.613678502	2
0.265995365	3.676394832	1.360948016	1.355024039	2.815481097	1.025153732	2
0.378410164	2.685972995	0.892370706	0.884594496	3.613069911	1.715598756	2
0.341475721	2.896732823	2.13143911	2.164472122	1.435131842	1.003552618	2
0.10261035	9.58822357	1.377150746	1.371728807	3.155107251	1.989853183	2
0.173879533	5.539328977	1.030715228	1.019460402	5.608320141	0.508101265	2
0.132545905	7.071975057	1.304838318	1.298466062	2.002174338	1.512536674	2
0.093650544	9.914029501	2.173270483	2.184803979	3.632487548	0.872650595	2
0.257649947	3.557647311	2.181867587	2.229472111	3.79279046	0.66145332	2
0.091404434	10.02003217	1.388122515	1.383849737	4.370693907	0.98841846	2
0.071234398	12.87032242	1.413563033	1.407827526	4.983659127	1.03604724	2
0.040717636	24.43423196	0.897908934	0.886498734	10.54736367	0.592813514	2
0.322033898	3.269615569	0.554626556	0.548261694	3.677179583	1.049539826	2
0.35423322	2.772358131	1.210590422	1.208856535	3.092660128	0.601476098	2
0.096198052	10.2000812	1.051638177	1.041013151	3.937153387	1.370540699	2
0.150829574	6.125199243	1.346645685	1.339087755	3.503634938	1.249417917	2
0.490466552	1.887489316	2.275644581	2.303464838	1.139734024	2.113999271	2
0.243399432	4.122300763	1.36686929	1.368325028	2.465103336	0.608744286	2
0.29112835	3.343383922	1.444171116	1.451584253	1.349823059	0.939227834	2
0.295200566	3.313455453	1.378073328	1.373227603	2.612241619	1.025893909	2
0.468743656	2.332417349	1.664275786	1.695614579	1.423652856	0.825759398	2
0.202242213	4.72237204	1.829781745	1.849945931	2.079207771	0.942658391	2
0.10261035	9.58822357	1.377150746	1.371728807	3.155107251	1.989853183	2
1.255967236	0.792151076	1.563220403	1.612772011	0.984773454	0.668331782	3
1.194801242	0.804755824	2.112928024	2.173599867	0.475432797	1.468157974	3
1.194801242	0.769543568	3.291337488	3.644617444	1.326945873	0.711862744	3
1.323733729	0.732265146	1.683637125	1.743800016	0.577960849	1.544665425	3
1.088755755	0.856168391	2.235271967	2.317409803	0.906964289	0.979029169	3
1.209527331	0.812446006	1.521751823	1.540154162	0.717773458	2.362673379	3
1.688053668	0.55009566	2.771327576	2.855363477	1.136237381	0.964305042	3
1.272249951	0.759862742	3.350731379	3.70423894	0.551341012	1.325512955	3
1.360435295	0.756514074	1.020087879	1.017254283	0.482788553	2.302365095	3
1.194801242	0.802349906	2.82362534	3.00211029	0.488579648	2.259880167	3
1.60521796	0.579007364	2.406253403	2.470877516	0.608010341	1.354818072	3
1.360435295	0.70037322	1.597658797	1.633388464	0.846706161	0.812782554	3
1.530131753	0.611162143	1.652657662	1.669260647	0.917403706	1.132197513	3
1.065121832	0.898730883	2.404948006	2.444838647	0.515302209	1.563153786	3
1.272249951	0.830909613	0.910547135	0.907032159	0.676980019	0.870941273	3
1.379559992	0.686756997	1.853927286	1.877179991	0.875949334	1.04816183	3
1.323733729	0.707439543	2.340682737	2.396713056	0.575009697	1.261869123	3
1.065121832	0.946855376	1.190149958	1.186241869	6.29396618	0.62505299	3
1.483858774	0.712534505	0.878565858	0.872554027	0.88839246	0.729630962	3
1.323733729	0.704379752	2.117167912	2.157155082	0.86660158	1.420401178	3
1.194801242	0.790834793	2.030900775	2.087642961	2.102627468	0.909506424	3
1.71759867	0.574751153	2.291156624	2.39431891	1.066144076	1.489408893	3
1.323733729	0.756411778	2.19138816	2.365493036	0.641867483	1.088523883	3
1.076809129	1.052733095	1.147544328	1.160378295	2.234653486	0.529968908	3
1.194801242	0.826736593	1.297619455	1.311760463	0.75629956	1.311901479	3
1.272249951	0.859387197	0.611827539	0.604999218	10.94733233	0.108287617	3
1.224620952	0.830510392	2.202274563	2.230560491	0.515826706	3.035474979	3
1.209527331	0.799122561	1.664228126	1.662423906	2.130797499	1.108942244	3
1.399230056	0.6994543	2.056239688	2.11904041	0.923022503	1.438255374	3
1.288960399	0.75565116	2.258650054	2.354115513	1.555446128	0.820853449	3
1.399230056	0.721214052	1.61470467	1.626035304	3.603680108	0.677287584	3
1	1	1	1	1	1	3
1.224620952	0.775709862	2.335179186	2.427292012	1.553578737	1.149423153	3
1.272249951	0.807295808	2.43985934	2.801939913	1.197329836	0.470260328	3
1.288960399	0.72057076	2.145123639	2.220516217	0.986767241	0.933961507	3
1.020804078	0.914189249	2.466616692	2.576454588	1.084201115	1.020064395	3
1.461756163	0.716122277	1.140463336	1.151978778	1.600109919	0.602381389	3
1.113462302	0.859786888	2.457623138	2.57351212	0.419422019	1.205655282	3
1.042492166	0.915033047	2.853854288	3.027108035	0.742610188	1.42708786	3
1.483858774	0.635906907	2.804240751	2.950284064	0.783314409	1.624661024	3
1.60521796	0.599602632	1.738983902	1.796058101	0.633730586	1.329818585	3
1.209527331	0.808669094	1.580588157	1.607897061	0.659598458	1.596595729	3
1.194801242	0.817203444	2.440100259	2.558684495	0.703488542	2.15767166	3
1.088755755	0.876660878	1.688659685	1.739987917	1.244433781	0.916363652	3
1.688053668	0.577731806	3.528425981	3.986955069	0.693871994	1.981263181	3
1.60521796	0.589585673	1.863287332	1.910487767	0.644104273	1.407293597	3
1.288960399	0.771903758	1.683841009	1.767566268	1.183555446	0.542622948	3
1.088755755	0.904238186	2.312536155	2.508572985	1.022622596	0.729785202	3
1.13931619	0.852958631	1.948425288	2.086084119	0.740657207	0.657056098	3
1.379559992	0.7393473	1.834184651	1.89809704	0.87279554	1.291333514	3
1.088755755	1.040225776	1.004622775	1.002138192	0.70389991	2.913760827	3
1.530131753	0.655938938	1.600899927	1.612828321	0.60933802	2.713886405	3
1.631911532	0.614727994	1.399498508	1.434260666	0.938951847	1.123039698	3
1.076809129	0.9199332	1.668734783	1.747502573	1.015778577	0.811142522	3
1.255967236	0.793825832	2.402298306	2.543990846	0.709174272	1.17997322	3
1.13931619	0.892351739	2.181590927	2.265455584	1.80721825	0.812367454	3
1.224620952	0.813771378	2.128667384	2.262115074	0.842060116	1.08941165	3
1.360435295	0.724264352	1.474402889	1.484648613	0.566552977	2.182548862	3
1.113462302	0.863377403	1.821047127	1.879872106	1.525749492	0.887923045	3
1.440302341	0.689495204	1.672267679	1.720272765	1.047413575	1.234699778	3
1.399230056	0.678257555	1.987993911	2.039607234	0.716809646	1.218785401	3
1.71759867	0.574605398	1.678384441	1.696476002	1.15739932	0.946652303	3
1.688053668	0.550284868	2.910910688	3.026546924	0.405622255	2.301449804	3
1.166399239	0.801306768	3.271300241	3.455068068	0.391567104	1.986587137	3
1.255967236	0.734778277	3.573714537	3.86125183	0.356361354	1.698021387	3
1.440302341	0.713884431	0.984321439	0.984856184	0.693312352	1.201876058	3
1	0.976583675	1.701576433	1.73070925	0.489291283	1.124240575	3
1.5793836	0.678782981	0.573748089	0.568065389	1.388451779	1.017034653	3
1.020804078	0.985009408	1.811355942	1.871678414	0.831759953	0.714590987	3
1.01029495	0.969819947	1.641910816	1.662211718	0.9800755	1.097719386	3
